Id,Class,Year,Season,State,Follow Up
308,,,,,no
14887,Class B,2006,Summer,Georgia,yes
14942,Class B,2006,Summer,Minnesota,yes
14952,Class A,2006,Spring,Virginia,yes
14982,Class A,2006,Summer,Washington,yes
14997,Class B,2006,Spring,Colorado,yes
309,,,,,no
15019,Class B,2006,Summer,Illinois,yes
15062,Class B,2006,Summer,New Jersey,yes
15119,Class B,2006,Summer,Indiana,yes
15125,Class B,2006,Summer,Arizona,yes
15135,Class A,2006,Summer,Washington,yes
15150,Class B,2006,Summer,Michigan,yes
15170,Class A,2006,Spring,Florida,yes
15174,Class B,2006,Summer,California,yes
15187,Class A,2006,Spring,Michigan,yes
15191,Class B,2006,Summer,New York,yes
15197,Class B,2006,Summer,California,no
15211,Class B,2006,Summer,Utah,yes
15236,Class B,2006,Summer,Missouri,yes
15250,Class B,2006,Summer,West Virginia,yes
15278,Class A,2006,Spring,Colorado,yes
15292,Class B,2006,Spring,New Jersey,yes
15306,Class A,2006,Summer,Pennsylvania,yes
15329,Class B,2006,Summer,Georgia,yes
15334,Class B,2006,Summer,Texas,yes
15344,Class B,2006,Summer,California,yes
15355,Class A,2006,Summer,West Virginia,yes
15361,Class A,2006,Summer,Florida,yes
15371,Class B,2006,Summer,Ohio,yes
15374,Class B,2006,Summer,Indiana,yes
15393,Class B,2006,Summer,Illinois,yes
15430,Class B,2006,Summer,Ohio,yes
15441,Class B,2006,Summer,Arizona,yes
679,,,,,no
15481,Class A,2006,Summer,West Virginia,yes
15554,Class B,2006,Summer,North Carolina,yes
15566,Class B,2006,Spring,New York,yes
15597,Class B,2006,Summer,Alabama,yes
15621,Class B,2006,Summer,Idaho,yes
15627,Class B,2006,Summer,Texas,yes
15652,Class B,2006,Summer,California,yes
15694,Class B,2006,Fall,Florida,yes
15721,Class A,2006,Summer,Washington,yes
15767,Class B,2006,Summer,Kentucky,yes
15782,Class B,2006,Fall,California,yes
15855,Class A,2006,Spring,California,yes
15939,Class B,2006,Fall,Washington,yes
16053,Class B,2006,Fall,Washington,yes
16142,Class B,2006,Fall,Washington,yes
16204,Class A,2006,Fall,West Virginia,yes
16207,Class B,2006,Fall,New Mexico,yes
16276,Class B,2006,Fall,Washington,yes
16342,Class A,2006,Fall,California,yes
16347,Class B,2006,Fall,Florida,yes
16350,Class B,2006,Fall,Washington,yes
16416,Class B,2006,Fall,Washington,yes
16432,Class B,2006,Fall,Nebraska,yes
16473,Class A,2006,Fall,Florida,yes
16499,Class B,2006,Summer,Texas,yes
16518,Class B,2006,Fall,Washington,yes
16520,Class B,2006,Fall,Arizona,yes
16527,Class A,2006,Fall,Idaho,yes
16529,Class A,2006,Spring,West Virginia,yes
16557,Class A,2006,Fall,South Dakota,yes
16564,Class B,2006,Fall,Wisconsin,yes
16580,Class A,2006,Fall,Arizona,yes
16604,Class B,2006,Spring,New Jersey,yes
16624,Class B,2006,Fall,Oregon,yes
16631,Class B,2006,Fall,Washington,no
16648,Class B,2006,Fall,Colorado,yes
16722,Class B,2006,Fall,California,yes
16727,Class A,2006,Fall,Florida,yes
16744,Class B,2006,Fall,Utah,yes
16746,Class B,2006,Fall,Rhode Island,no
16823,Class B,2006,Winter,Florida,yes
16890,Class A,2006,Summer,West Virginia,yes
16995,Class B,2006,Summer,Tennessee,yes
17043,Class B,2006,Fall,Florida,yes
17240,Class B,2006,Summer,Washington,yes
321,,,,,no
320,,,,,no
17249,Class B,2006,Winter,Georgia,yes
17259,Class B,2006,Summer,Utah,yes
17292,Class A,2006,Winter,Montana,yes
17458,Class B,2006,Summer,California,yes
17545,Class B,2006,Summer,Minnesota,yes
17570,Class B,2006,Summer,Washington,yes
17903,Class A,2006,Fall,Washington,yes
17939,Class B,2006,Summer,Michigan,yes
18016,Class A,2006,Summer,Georgia,yes
18219,Class A,2006,Summer,Missouri,yes
18325,Class B,2006,Fall,California,yes
18377,Class B,2006,Winter,Georgia,yes
18427,Class A,2006,Summer,Florida,yes
18620,Class A,2006,Fall,Washington,yes
18958,Class B,2006,Fall,Idaho,yes
19015,Class B,2006,Winter,North Carolina,yes
19223,Class B,2006,Fall,Michigan,yes
19339,Class A,2006,Fall,Arizona,yes
19421,Class A,2006,Fall,Georgia,yes
19695,Class A,2006,Spring,Missouri,yes
20235,Class B,2006,Summer,Arizona,yes
21850,Class A,2006,Fall,Texas,yes
21969,Class B,2006,Fall,Michigan,yes
21977,Class B,2006,Winter,New Jersey,yes
22981,Class A,2006,Summer,Kentucky,yes
23104,Class A,2006,Fall,Illinois,yes
23120,Class A,2006,Summer,Florida,yes
23315,Class B,2006,Spring,Washington,yes
23358,Class A,2006,Winter,Arizona,yes
23395,Class A,2006,Fall,Illinois,yes
23448,Class B,2006,Fall,Iowa,yes
23908,Class B,2006,Fall,Utah,yes
23974,Class B,2006,Fall,California,yes
24131,Class A,2006,Winter,Kentucky,yes
24229,Class B,2006,Fall,Tennessee,yes
24266,Class A,2006,Fall,Florida,yes
24799,Class B,2006,Fall,Tennessee,yes
24892,Class B,2006,Summer,Oregon,yes
24898,Class B,2006,Fall,Washington,yes
25084,Class A,2006,Fall,Iowa,yes
25336,Class A,2006,Spring,Minnesota,yes
25533,Class B,2006,Fall,Oregon,yes
25722,Class B,2006,Fall,Washington,yes
25724,Class B,2006,Spring,Ohio,yes
25836,Class A,2006,Fall,Iowa,yes
25869,Class B,2006,Summer,Indiana,yes
26019,Class B,2006,Summer,Georgia,yes
26276,Class B,2006,Spring,Florida,yes
26393,Class B,2006,Fall,Florida,yes
26567,Class A,2006,Fall,Washington,yes
26617,Class B,2006,Fall,Michigan,yes
26646,Class A,2006,Winter,Oregon,yes
26750,Class B,2006,Spring,Arkansas,yes
26829,Class B,2006,Summer,Tennessee,yes
27037,Class B,2006,Spring,Michigan,yes
27307,Class B,2006,Summer,Texas,yes
28484,Class A,2006,Summer,Illinois,yes
28534,Class A,2006,Summer,Illinois,yes
29294,Class A,2006,Summer,Wisconsin,yes
29455,Class A,2006,Fall,South Dakota,yes
29674,Class B,2006,Fall,Indiana,yes
34312,Class B,2006,Summer,Michigan,yes
35270,Class A,2006,Spring,Florida,yes
35387,Class A,2006,Summer,Michigan,yes
36727,Class B,2006,Fall,Montana,yes
40278,Class A,2006,Fall,Kentucky,yes
43553,Class B,2006,Fall,Georgia,yes
44649,Class A,2006,Fall,Illinois,yes
46780,Class B,2006,Summer,Massachusetts,yes
50159,Class B,2006,Summer,Maryland,yes
50297,Class B,2006,Summer,Montana,yes
59331,Class B,2006,Summer,Washington,yes
59472,Class A,2006,Summer,Idaho,yes
59736,Class A,2006,Summer,Arkansas,yes
62996,Class A,2006,Summer,Washington,yes
63033,Class A,2006,Winter,California,yes
17306,Class A,2007,Winter,South Carolina,yes
17348,Class B,2007,Winter,Michigan,yes
323,,,,,no
17432,Class B,2007,Winter,Washington,yes
17448,Class A,2007,Winter,Arizona,yes
17449,Class B,2007,Winter,West Virginia,yes
17455,Class A,2007,Winter,Alabama,yes
17539,Class B,2007,Winter,Washington,yes
17550,Class A,2007,Winter,New Jersey,yes
17804,Class A,2007,Winter,Arizona,yes
17900,Class B,2007,Winter,Minnesota,yes
17981,Class B,2007,Winter,Pennsylvania,no
18044,Class A,2007,Winter,Georgia,yes
18221,Class B,2007,Winter,Minnesota,yes
18349,Class B,2007,Spring,Florida,yes
18361,Class B,2007,Spring,Georgia,yes
18376,Class B,2007,Winter,Alabama,yes
18403,Class B,2007,Spring,California,yes
18902,Class B,2007,Spring,South Carolina,yes
18943,Class B,2007,Spring,North Carolina,yes
19232,Class B,2007,Spring,Florida,yes
19448,Class B,2007,Spring,California,yes
19472,Class A,2007,Spring,Wyoming,yes
19655,Class B,2007,Spring,Minnesota,yes
19838,Class B,2007,Summer,Michigan,yes
19841,Class A,2007,Winter,West Virginia,yes
19926,Class B,2007,Spring,South Carolina,yes
19958,Class A,2007,Summer,Florida,yes
19961,Class B,2007,Summer,Michigan,yes
20068,Class A,2007,Summer,West Virginia,yes
20101,Class A,2007,Summer,West Virginia,yes
20159,Class A,2007,Summer,West Virginia,yes
20257,Class B,2007,Summer,Virginia,yes
20523,Class B,2007,Summer,South Carolina,yes
20591,Class B,2007,Summer,Washington,yes
20594,Class B,2007,Summer,California,yes
20608,Class B,2007,Summer,New Jersey,yes
20833,Class B,2007,Summer,Arizona,yes
20846,Class A,2007,Summer,West Virginia,yes
20863,Class A,2007,Summer,West Virginia,yes
20884,Class A,2007,Summer,Idaho,yes
20923,Class B,2007,Summer,Washington,yes
21162,Class B,2007,Summer,Utah,yes
21165,Class B,2007,Summer,California,yes
21189,Class A,2007,Summer,Washington,yes
21193,Class A,2007,Summer,Georgia,yes
21240,Class B,2007,Summer,Tennessee,yes
21348,Class B,2007,Summer,Arizona,yes
21438,Class A,2007,Summer,Texas,yes
21473,Class B,2007,Summer,Washington,yes
21488,Class B,2007,Summer,New York,yes
21535,Class B,2007,Summer,Arizona,yes
21613,Class B,2007,Fall,Utah,yes
322,,,,,no
21658,Class A,2007,Summer,Florida,yes
21792,Class A,2007,Fall,Michigan,yes
21808,Class B,2007,Fall,California,yes
21849,Class B,2007,Fall,Florida,yes
21907,Class B,2007,Fall,Montana,yes
21962,Class A,2007,Fall,Pennsylvania,yes
21979,Class B,2007,Winter,Florida,yes
22101,Class B,2007,Fall,Arkansas,yes
75,,,,,no
74,,,,,no
22122,Class B,2007,Fall,Florida,yes
22156,Class B,2007,Fall,Florida,yes
22358,Class B,2007,Spring,Florida,yes
22500,Class A,2007,Winter,California,yes
22539,Class A,2007,Summer,Alabama,yes
22569,Class B,2007,Winter,Ohio,yes
22598,Class B,2007,Fall,California,yes
22816,Class B,2007,Fall,Washington,yes
22852,Class B,2007,Fall,Georgia,yes
23030,Class B,2007,Summer,California,yes
23160,Class A,2007,Fall,Washington,yes
481,,,,,no
481,,,,,no
23246,Class B,2007,Fall,Texas,yes
23411,Class A,2007,Fall,West Virginia,yes
23424,Class B,2007,Summer,California,yes
23440,Class B,2007,Summer,Arizona,yes
23489,Class A,2007,Fall,Iowa,yes
23695,Class B,2007,Summer,Pennsylvania,yes
23784,Class B,2007,Fall,New Jersey,yes
23811,Class B,2007,Summer,California,yes
23911,Class A,2007,Winter,Georgia,yes
23961,Class A,2007,Summer,Wisconsin,yes
24325,Class A,2007,Fall,Virginia,yes
745,,,,,no
76,,,,,no
24354,Class A,2007,Fall,Illinois,yes
24621,Class B,2007,Spring,Virginia,yes
24743,Class B,2007,Fall,California,yes
24916,Class B,2007,Spring,South Carolina,yes
24938,Class A,2007,Summer,California,yes
24967,Class B,2007,Winter,Oklahoma,yes
24997,Class A,2007,Fall,Illinois,yes
25035,Class B,2007,Spring,Tennessee,yes
25071,Class A,2007,Fall,Iowa,yes
25085,Class B,2007,Winter,Pennsylvania,yes
25260,Class A,2007,Summer,California,yes
25619,Class B,2007,Winter,Alabama,yes
25662,Class A,2007,Summer,Montana,yes
25704,Class B,2007,Fall,Illinois,yes
25979,Class B,2007,Summer,Florida,yes
26065,Class A,2007,Summer,Washington,yes
26173,Class A,2007,Summer,Kentucky,yes
26352,Class A,2007,Fall,Georgia,yes
26396,Class B,2007,Fall,Georgia,yes
26948,Class A,2007,Winter,Utah,yes
27024,Class A,2007,Spring,Kentucky,yes
27261,Class B,2007,Winter,Missouri,yes
28429,Class A,2007,Fall,Illinois,yes
29018,Class B,2007,Fall,Ohio,yes
29125,Class A,2007,Spring,Iowa,yes
29371,Class B,2007,Winter,Florida,yes
30673,Class A,2007,Summer,Kentucky,yes
31505,Class B,2007,Summer,Virginia,yes
31680,Class B,2007,Fall,Florida,yes
449,,,,,no
349,,,,,no
33426,Class B,2007,Winter,Illinois,yes
34043,Class A,2007,Winter,West Virginia,yes
34479,Class B,2007,Spring,Washington,yes
39615,Class B,2007,Fall,Missouri,yes
46742,Class B,2007,Fall,Wisconsin,yes
49286,Class B,2007,Summer,Georgia,yes
57103,Class A,2007,Fall,Texas,yes
57970,Class A,2007,Summer,Idaho,yes
63140,Class B,2007,Summer,Ohio,yes
63250,Class A,2007,Summer,Idaho,yes
63689,Class A,2007,Summer,Tennessee,yes
497,,,,,no
22890,Class A,2008,Winter,Utah,yes
22910,Class B,2008,Winter,Virginia,yes
22969,Class B,2008,Winter,Alabama,yes
23017,Class B,2008,Winter,Washington,yes
23214,Class B,2008,Winter,South Dakota,yes
374,,,,,no
370,,,,,no
23460,Class B,2008,Spring,Washington,yes
23477,Class A,2008,Spring,West Virginia,yes
23493,Class B,2008,Spring,Washington,yes
23558,Class A,2008,Spring,Washington,yes
23570,Class A,2008,Winter,Florida,yes
23578,Class B,2008,Spring,Texas,yes
23582,Class B,2008,Spring,Florida,yes
23585,Class B,2008,Winter,New Mexico,yes
23628,Class B,2008,Spring,Oklahoma,yes
23637,Class A,2008,Spring,Oklahoma,yes
23648,Class B,2008,Winter,West Virginia,yes
23666,Class A,2008,Spring,Alaska,yes
23732,Class A,2008,Spring,Massachusetts,yes
23733,Class A,2008,Spring,Oklahoma,yes
23734,Class B,2008,Spring,Indiana,yes
23762,Class A,2008,Winter,West Virginia,yes
23796,Class B,2008,Spring,Washington,yes
23916,Class B,2008,Spring,Tennessee,yes
23949,Class A,2008,Spring,Illinois,yes
357,,,,,no
23980,Class B,2008,Summer,Ohio,yes
24033,Class B,2008,Summer,Michigan,yes
24056,Class B,2008,Spring,Iowa,yes
24068,Class B,2008,Summer,Colorado,yes
24078,Class A,2008,Winter,Florida,yes
24089,Class B,2008,Summer,Minnesota,yes
24125,Class A,2008,Summer,Georgia,yes
24129,Class A,2008,Summer,Washington,yes
24134,Class B,2008,Summer,Florida,yes
24146,Class A,2008,Summer,California,yes
24216,Class B,2008,Summer,Washington,yes
24218,Class B,2008,Summer,Arizona,yes
24264,Class B,2008,Summer,North Carolina,yes
24265,Class A,2008,Summer,Wisconsin,yes
24277,Class B,2008,Summer,California,yes
24318,Class A,2008,Summer,Oregon,yes
24328,Class B,2008,Summer,Oregon,yes
24371,Class B,2008,Summer,Oregon,yes
24373,Class B,2008,Summer,Washington,yes
24379,Class A,2008,Summer,Washington,yes
24394,Class B,2008,Summer,Washington,yes
24426,Class B,2008,Summer,Minnesota,yes
24456,Class B,2008,Summer,California,yes
24494,Class B,2008,Summer,West Virginia,yes
24612,Class B,2008,Summer,Washington,yes
24619,Class B,2008,Fall,Florida,yes
24631,Class A,2008,Summer,Oregon,yes
24644,Class B,2008,Summer,California,yes
24656,Class A,2008,Summer,Florida,yes
24659,Class B,2008,Summer,Arizona,yes
24667,Class A,2008,Fall,Tennessee,yes
24674,Class A,2008,Spring,Kentucky,yes
24682,Class B,2008,Summer,Oklahoma,yes
24693,Class B,2008,Fall,Idaho,yes
24696,Class B,2008,Fall,Colorado,yes
24731,Class A,2008,Summer,Pennsylvania,yes
24732,Class B,2008,Fall,Arizona,yes
24751,Class A,2008,Spring,Washington,yes
24766,Class A,2008,Summer,Illinois,yes
24795,Class B,2008,Summer,California,yes
24818,Class B,2008,Fall,Arizona,yes
24822,Class B,2008,Fall,Wyoming,yes
24835,Class B,2008,Fall,Washington,yes
24854,Class A,2008,Fall,Michigan,yes
24876,Class B,2008,Summer,Washington,yes
24877,Class B,2008,Summer,California,yes
24882,Class A,2008,Summer,Oregon,yes
24886,Class B,2008,Fall,Arizona,yes
24893,Class B,2008,Fall,Florida,yes
24928,Class B,2008,Fall,New Jersey,yes
24929,Class B,2008,Fall,California,yes
24948,Class B,2008,Fall,Kentucky,yes
24952,Class B,2008,Spring,Maryland,yes
24975,Class B,2008,Fall,Illinois,yes
24976,Class A,2008,Spring,Kentucky,yes
24988,Class B,2008,Fall,North Carolina,yes
25026,Class B,2008,Fall,Missouri,yes
25031,Class A,2008,Fall,Michigan,yes
25111,Class B,2008,Fall,Alabama,yes
25129,Class A,2008,Fall,Florida,yes
25194,Class B,2008,Fall,Washington,yes
25237,Class B,2008,Winter,Indiana,yes
25257,Class B,2008,Fall,Kentucky,yes
25265,Class A,2008,Winter,Utah,yes
25273,Class A,2008,Fall,Illinois,yes
25280,Class A,2008,Summer,Washington,yes
25301,Class A,2008,Winter,West Virginia,yes
25415,Class B,2008,Summer,South Dakota,yes
25442,Class B,2008,Fall,Alaska,yes
25445,Class B,2008,Summer,Oregon,yes
25451,Class B,2008,Spring,Michigan,yes
25511,Class B,2008,Fall,Colorado,yes
25860,Class A,2008,Summer,Kansas,yes
25874,Class B,2008,Summer,Missouri,yes
25882,Class B,2008,Summer,Washington,yes
25924,Class B,2008,Fall,Illinois,yes
25999,Class B,2008,Fall,Washington,yes
26013,Class B,2008,Fall,North Carolina,yes
26039,Class B,2008,Spring,Illinois,yes
26113,Class A,2008,Summer,New Hampshire,yes
26386,Class B,2008,Summer,California,yes
26759,Class B,2008,Fall,Washington,yes
26939,Class B,2008,Fall,Indiana,yes
27072,Class A,2008,Winter,Georgia,yes
27125,Class A,2008,Winter,Missouri,yes
27779,Class B,2008,Summer,Kansas,yes
28023,Class B,2008,Fall,Michigan,yes
28065,Class B,2008,Fall,Wisconsin,yes
28382,Class B,2008,Fall,West Virginia,yes
28487,Class B,2008,Summer,Washington,yes
28569,Class B,2008,Winter,Illinois,yes
28580,Class B,2008,Fall,Pennsylvania,yes
28703,Class A,2008,Fall,Illinois,yes
28898,Class A,2008,Spring,Washington,yes
28899,Class A,2008,Spring,Illinois,yes
29158,Class A,2008,Summer,Ohio,yes
29265,Class A,2008,Spring,Illinois,yes
29414,Class A,2008,Spring,Florida,yes
29794,Class B,2008,Fall,Tennessee,yes
30547,Class A,2008,Spring,Florida,yes
32400,Class A,2008,Fall,Illinois,yes
32400,Class A,2008,Fall,Illinois,yes
32905,Class A,2008,Summer,Colorado,yes
34006,Class A,2008,Winter,Michigan,yes
34337,Class B,2008,Fall,Virginia,yes
36205,Class A,2008,Fall,Tennessee,yes
667,,,,,no
238,,,,,no
36571,Class A,2008,Summer,Illinois,yes
37038,Class A,2008,Winter,Alabama,yes
37730,Class A,2008,Winter,Washington,yes
38046,Class B,2008,Fall,Washington,yes
39649,Class B,2008,Fall,California,yes
40020,Class A,2008,Winter,Arkansas,yes
42150,Class B,2008,Summer,Illinois,yes
46834,Class B,2008,Summer,Ohio,yes
47872,Class A,2008,Summer,Washington,yes
48359,Class B,2008,Spring,Wisconsin,yes
49467,Class A,2008,Fall,Indiana,yes
63569,Class A,2008,Summer,New Jersey,yes
63726,Class B,2008,Spring,Idaho,yes
70692,Class A,2008,Spring,West Virginia,yes
25346,Class B,2009,Winter,Georgia,yes
25362,Class A,2009,Winter,Illinois,yes
25364,Class B,2009,Winter,Massachusetts,yes
25382,Class B,2009,Winter,Iowa,yes
25484,Class B,2009,Winter,Connecticut,yes
25485,Class B,2009,Winter,Georgia,yes
25492,Class B,2009,Spring,California,yes
25497,Class A,2009,Winter,West Virginia,yes
25553,Class B,2009,Winter,Oklahoma,yes
25559,Class A,2009,Winter,Alabama,yes
25574,Class B,2009,Winter,Georgia,yes
25582,Class A,2009,Winter,Florida,yes
25621,Class B,2009,Winter,Washington,yes
4,,,,,no
25625,Class B,2009,Winter,Arizona,yes
25658,Class B,2009,Spring,Indiana,yes
25661,Class B,2009,Spring,New York,yes
25693,Class B,2009,Winter,Georgia,yes
25719,Class B,2009,Spring,Massachusetts,yes
25809,Class A,2009,Spring,Illinois,yes
25915,Class B,2009,Spring,South Carolina,yes
25948,Class B,2009,Spring,Ohio,yes
25976,Class B,2009,Spring,Washington,yes
25989,Class A,2009,Spring,West Virginia,yes
26005,Class B,2009,Spring,Oklahoma,yes
26095,Class A,2009,Spring,Minnesota,yes
26116,Class A,2009,Spring,California,yes
26137,Class B,2009,Summer,Oregon,yes
26149,Class B,2009,Summer,Ohio,yes
26205,Class A,2009,Summer,New York,yes
26226,Class A,2009,Summer,Oklahoma,yes
26258,Class A,2009,Summer,California,yes
26262,Class A,2009,Summer,Georgia,yes
8,,,,,no
6,,,,,no
7,,,,,no
5,,,,,no
26277,Class A,2009,Summer,Massachusetts,yes
26297,Class B,2009,Summer,Arizona,yes
26299,Class A,2009,Summer,North Carolina,yes
26307,Class B,2009,Summer,Tennessee,yes
26313,Class A,2009,Summer,Georgia,yes
26338,Class B,2009,Summer,New York,yes
26354,Class B,2009,Summer,West Virginia,yes
26380,Class A,2009,Spring,West Virginia,yes
26403,Class A,2009,Summer,Washington,yes
26414,Class A,2009,Spring,New Mexico,yes
26450,Class B,2009,Summer,Washington,yes
26460,Class A,2009,Summer,New Mexico,yes
26473,Class B,2009,Summer,Texas,yes
26494,Class B,2009,Summer,Oregon,yes
26497,Class B,2009,Summer,Oregon,yes
26504,Class A,2009,Summer,Texas,yes
26522,Class A,2009,Fall,Colorado,yes
26543,Class A,2009,Summer,Oklahoma,yes
26554,Class A,2009,Summer,Oklahoma,yes
26572,Class B,2009,Summer,Washington,yes
26577,Class B,2009,Summer,Florida,yes
26580,Class B,2009,Fall,Washington,yes
26604,Class A,2009,Summer,Alaska,yes
26671,Class A,2009,Fall,Colorado,yes
26694,Class B,2009,Fall,Missouri,yes
26695,Class B,2009,Fall,Washington,yes
26711,Class B,2009,Fall,Oklahoma,yes
26718,Class A,2009,Fall,Oregon,yes
26767,Class A,2009,Fall,Oklahoma,yes
26782,Class A,2009,Fall,Michigan,yes
26822,Class A,2009,Fall,Georgia,yes
26823,Class A,2009,Spring,Florida,yes
26830,Class B,2009,Fall,Ohio,yes
26868,Class A,2009,Fall,Colorado,yes
26874,Class B,2009,Fall,Illinois,yes
26919,Class B,2009,Fall,Missouri,yes
26922,Class B,2009,Fall,Iowa,yes
26927,Class B,2009,Summer,Iowa,yes
26943,Class B,2009,Fall,Oklahoma,yes
26947,Class B,2009,Fall,Florida,yes
26957,Class B,2009,Winter,Pennsylvania,yes
